286	137	src/utils/sessionStorage.ts
5	0	src/utils/settings/changeDetector.ts
21	0	src/utils/settings/types.ts
9	5	src/utils/shell/resolveDefaultShell.ts
8	5	src/utils/shell/shellToolUtils.ts
6	0	src/utils/skills/skillChangeDetector.ts
222	0	src/utils/subagentStatusLine.ts
53	0	src/utils/task/framework.ts
3	0	src/utils/telemetry/instrumentation.ts
1	0	src/utils/telemetry/skillLoadedEvent.ts
13	0	src/utils/userAgent.ts
23	12	src/utils/windowsPaths.ts
35	11	src/utils/worktree.ts
