target_name	baseline_name	evidence_occurrences	evidence_statement_pairs
At_	Ot_	2	2
ATY	OTY	2	2
atz	otz	1	1
Atz	Otz	2	2
auY	ouY	2	1
AuY	OuY	2	2
aUz	oUz	2	2
AUz	OUz	2	2
aV_	oV_	2	2
Av_	Ov_	3	3
avY	ovY	2	2
AVz	OVz	2	2
awY	owY	2	2
aWY	oWY	2	2
AwY	OwY	2	2
AWY	OWY	2	2
awz	owz	2	2
aWz	oWz	2	2
AWz	OWz	1	1
axY	oxY	1	1
aXY	oXY	1	1
AxY	OxY	2	2
AXY	OXY	2	2
ay_	oy_	2	2
Ay_	Oy_	2	2
aYY	oYY	2	2
aZ_	oZ_	1	1
azA	ozA	2	2
aZz	oZz	2	2
b_O	C_O	2	2
B_O	p_O	1	1
b$Y	C$Y	3	3
B$Y	p$Y	2	2
b1O	C1O	2	2
B1O	p1O	3	2
b1Y	C1Y	2	2
B1Y	p1Y	1	1
b2Y	C2Y	3	3
B2Y	p2Y	2	2
b2z	C2z	2	2
B2z	p2z	2	2
b3O	C3O	1	1
B3O	p3O	1	1
b4Y	C4Y	2	2
b6O	C6O	2	2
B6O	p6O	2	2
b6w	C6w	2	2
b7O	C7O	2	2
B7O	p7O	1	1
b7Y	C7Y	2	2
B7Y	p7Y	2	2
b7z	C7z	3	3
B7z	p7z	2	2
b8O	C8O	2	2
B8O	p8O	1	1
b9O	C9O	1	1
B9O	p9O	2	2
ba_	Ca_	3	2
bAY	CAY	2	2
BAY	pAY	2	1
bB_	CB_	2	2
BB_	pB_	2	2
bbY	CbY	2	2
bBY	CBY	1	1
BbY	pbY	2	2
BBY	pBY	1	1
bE_	CE_	2	2
BE_	pE_	2	2
BeY	peY	2	2
bez	Cez	2	2
Bez	pez	2	2
bFz	CFz	1	1
bg_	Cg_	1	1
Bg_	pg_	2	1
bGY	CGY	2	2
BGY	pGY	2	2
bHY	CHY	2	2
BhY	phY	3	3
BHY	pHY	1	1
bHz	CHz	2	2
BHz	pHz	1	1
biY	CiY	2	2
bIY	CIY	1	1
BIY	pIY	1	1
bjY	CjY	3	3
bJY	CJY	2	2
BjY	pjY	2	2
BJY	pJY	1	1
bjz	Cjz	2	2
bJz	CJz	2	2
Bjz	pjz	2	2
BJz	pJz	2	2
bkY	CkY	2	1
BkY	pkY	2	1
BlY	plY	2	2
bm_	Cm_	2	2
bMY	CMY	2	2
BMY	pMY	2	2
bN_	CN_	2	2
BN_	pN_	2	1
bnz	Cnz	1	1
bo_	Co_	2	2
Bo_	po_	2	2
boY	CoY	2	2
bOY	COY	3	2
BoY	poY	1	1
BOY	pOY	2	2
bp_	Cp_	2	2
Bp_	pp_	2	2
bPY	CPY	2	2
BPY	pPY	1	1
bPz	CPz	2	2
BPz	pPz	2	2
bqY	CqY	1	1
BqY	pqY	2	2
br_	Cr_	2	1
Br_	pr_	2	2
brY	CrY	2	2
BrY	prY	2	2
bs_	Cs_	2	2
Bs_	ps_	1	1
bsz	Csz	2	2
Bsz	psz	2	2
bTY	CTY	1	1
BTY	pTY	2	2
btz	Ctz	2	2
Btz	ptz	2	2
buY	CuY	1	1
BuY	puY	1	1
bUz	CUz	2	2
BUz	pUz	2	2
bV_	CV_	2	1
bvY	CvY	1	1
BvY	pvY	1	1
BW_	pW_	3	2
bwY	CwY	2	2
bWY	CWY	2	2
BwY	pwY	2	2
BWY	pWY	2	2
bwz	Cwz	2	2
bWz	CWz	1	1
Bwz	pwz	2	2
BWz	pWz	1	1
bxY	CxY	2	1
bXY	CXY	2	2
BxY	pxY	1	1
BXY	pXY	2	2
By_	py_	1	1
bYY	CYY	2	2
BYY	pYY	1	1
bzA	CzA	2	2
BzA	pzA	2	2
C_O	S_O	2	2
c$Y	d$Y	2	2
C$Y	S$Y	3	3
c1H	d1H	2	2
c1O	d1O	3	2
C1O	S1O	2	2
c1Y	d1Y	2	2
C1Y	S1Y	2	2
c1z	d1z	2	2
c2Y	d2Y	3	3
C2Y	S2Y	2	2
c2z	d2z	2	2
C2z	S2z	3	3
c3O	d3O	2	2
C3O	S3O	2	2
c4_	d4_	2	2
C4Y	S4Y	2	2
C5O	S5O	2	2
c6H	d6H	1	1
c6O	d6O	2	2
C6O	S6O	2	2
C6w	S6w	2	2
c7O	d7O	1	1
C7O	S7O	1	1
c7Y	d7Y	2	2
C7Y	S7Y	2	2
c7z	d7z	2	2
C7z	S7z	2	2
C8O	S8O	1	1
C9A	S9A	1	1
c9O	d9O	2	2
C9O	S9O	1	1
Ca_	Sa_	3	2
cAY	dAY	3	2
CaY	SaY	2	2
CAY	SAY	2	2
cB_	dB_	2	1
CB_	SB_	2	2
cbY	dbY	2	2
cBY	dBY	2	2
CbY	SbY	2	2
CBY	SBY	1	1
cE_	dE_	2	2
CE_	SE_	3	3
ceY	deY	2	2
cez	dez	2	2
Cez	Sez	2	2
cFz	dFz	2	2
CFz	SFz	2	2
cg_	dg_	2	2
cG_	dG_	2	2
Cg_	Sg_	2	2
cGY	dGY	2	2
CGY	SGY	2	2
chY	dhY	2	2
cHY	dHY	2	2
CHY	SHY	2	2
cHz	dHz	2	2
CHz	SHz	2	2
cIY	dIY	1	1
CiY	SiY	2	2
CIY	SIY	2	2
cjA	djA	1	1
cjY	djY	1	1
cJY	dJY	2	2
CjY	SjY	2	2
CJY	SJY	2	2
cjz	djz	2	2
cJz	dJz	2	2
Cjz	Sjz	2	2
CJz	SJz	2	2
ckY	dkY	2	2
CkY	SkY	3	2
clY	dlY	2	2
Cm_	Sm_	2	2
cMY	dMY	2	2
CMY	SMY	2	2
cN_	dN_	2	2
CN_	SN_	2	2
Cnz	Snz	2	2
co_	do_	2	2
Co_	So_	3	3
coY	doY	1	1
cOY	dOY	2	1
CoY	SoY	1	1
COY	SOY	3	2
cp_	dp_	2	2
Cp_	Sp_	2	2
cPY	dPY	2	2
CPY	SPY	2	2
cPz	dPz	3	3
CPz	SPz	1	1
cqY	dqY	2	2
CqY	SqY	2	2
cr_	dr_	2	2
Cr_	Sr_	2	1
crY	drY	2	2
CrY	SrY	2	2
cs_	ds_	1	1
Cs_	Ss_	2	2
csz	dsz	2	2
Csz	Ssz	2	2
cTY	dTY	2	2
CTY	STY	1	1
ctz	dtz	2	2
Ctz	Stz	2	2
cuY	duY	1	1
CuY	SuY	1	1
cUz	dUz	2	2
CUz	SUz	2	2
cV_	dV_	3	3
CV_	SV_	1	1
cvY	dvY	1	1
CvY	SvY	2	2
cW_	dW_	3	3
CW_	SW_	2	2
cWj	dWj	1	1
Cwj	Swj	1	1
cwY	dwY	2	2
cWY	dWY	1	1
CwY	SwY	2	2
CWY	SWY	2	2
cwz	dwz	2	2
cWz	dWz	3	2
Cwz	Swz	2	2
CWz	SWz	1	1
cxY	dxY	2	2
cXY	dXY	2	2
CxY	SxY	1	1
CXY	SXY	1	1
cy_	dy_	1	1
cYY	dYY	3	3
CYY	SYY	2	2
cZ_	dZ_	3	2
czA	dzA	2	2
CzA	SzA	2	2
cZz	dZz	2	2
D_O	W_O	2	2
d$Y	Q$Y	2	2
D$Y	W$Y	1	1
D0z	W0z	2	2
d1H	Q1H	2	2
d1O	Q1O	3	2
d1Y	Q1Y	2	2
D1Y	W1Y	2	2
d1z	Q1z	2	2
d2Y	Q2Y	2	2
D2Y	W2Y	2	2
d2z	Q2z	2	2
D2z	W2z	3	3
d3O	Q3O	2	2
D3O	W3O	1	1
d4_	Q4_	1	1
D4Y	W4Y	3	3
d6O	Q6O	1	1
D6O	W6O	2	2
d7O	Q7O	1	1
d7Y	Q7Y	2	2
D7Y	W7Y	2	2
d7z	Q7z	2	2
D7z	W7z	2	2
D8O	W8O	1	1
d9O	Q9O	2	2
D9O	W9O	1	1
Da_	Wa_	3	2
DaY	WaY	2	2
DAY	WAY	2	2
dB_	QB_	2	2
DB_	WB_	2	2
dbY	QbY	2	2
dBY	QBY	2	2
DBY	WBY	2	2
dE_	QE_	2	2
DE_	WE_	3	2
deY	QeY	2	2
dez	Qez	2	2
Dez	Wez	3	3
dFz	QFz	2	2
dg_	Qg_	3	3
dG_	QG_	2	2
dGY	QGY	2	2
DGY	WGY	2	2
dhY	QhY	2	2
dHY	QHY	2	2
DHY	WHY	1	1
dHz	QHz	2	2
DHz	WHz	3	3
dIY	QIY	1	1
DiY	WiY	2	2
DIY	WIY	2	1
djY	QjY	2	2
dJY	QJY	2	2
DjY	WjY	2	2
DJY	WJY	2	2
djz	Qjz	2	2
dJz	QJz	2	2
Djz	Wjz	2	2
DJz	WJz	2	2
dkY	QkY	2	2
dlY	QlY	2	2
Dm_	Wm_	1	1
dMY	QMY	2	2
DMY	WMY	1	1
DMz	WMz	2	2
dN_	QN_	2	2
DN_	WN_	2	2
DnY	WnY	2	2
do_	Qo_	2	2
Do_	Wo_	2	2
doY	QoY	1	1
dOY	QOY	2	1
DoY	WoY	1	1
dp_	Qp_	2	2
Dp_	Wp_	2	2
dPY	QPY	2	2
DPY	WPY	2	2
dPz	QPz	3	3
DPz	WPz	2	2
DqO	WqO	2	2
dqY	QqY	2	2
DqY	WqY	2	2
dr_	Qr_	2	2
Dr_	Wr_	2	2
drY	QrY	2	2
ds_	Qs_	1	1
Ds_	Ws_	2	2
dsz	Qsz	2	2
Dsz	Wsz	2	2
Dt_	Wt_	2	2
dTY	QTY	2	2
DTY	WTY	2	2
dtz	Qtz	2	2
Dtz	Wtz	2	2
duY	QuY	2	1
DuY	WuY	1	1
dUz	QUz	2	2
DUz	WUz	1	1
dV_	QV_	2	2
Dv_	Wv_	2	2
DV_	WV_	2	2
dvY	QvY	1	1
dW_	QW_	2	2
DWA	WWA	1	1
dWj	QWj	1	1
dwY	QwY	2	2
dWY	QWY	1	1
DwY	WwY	2	2
DWY	WWY	2	2
dwz	Qwz	2	2
dWz	QWz	2	2
Dwz	Wwz	2	2
DWz	WWz	1	1
dxY	QxY	2	2
dXY	QXY	2	2
DxY	WxY	1	1
DXY	WXY	2	2
dy_	Qy_	2	2
dYY	QYY	2	2
DYY	WYY	2	2
dzA	QzA	2	2
dZz	QZz	1	1
E_O	y_O	2	2
e$Y	t$Y	2	2
E$Y	y$Y	2	2
e1O	t1O	3	2
E1O	y1O	2	2
e1Y	t1Y	2	2
E1Y	y1Y	3	3
e1z	t1z	1	1
e2Y	t2Y	2	2
E2Y	y2Y	1	1
e2z	t2z	2	2
E2z	y2z	2	2
e3O	t3O	2	2
E3O	y3O	2	2
e4_	t4_	1	1
E4Y	y4Y	3	2
E5O	y5O	2	2
e6O	t6O	2	2
E6O	y6O	2	2
E6w	y6w	2	2
e7O	t7O	2	2
E7O	y7O	2	2
e7Y	t7Y	2	2
E7Y	y7Y	2	2
e7z	t7z	2	2
E7z	y7z	2	2
E8O	y8O	2	2
e8Y	t8Y	2	2
E9A	y9A	1	1
e9O	t9O	2	2
E9O	y9O	2	2
Ea_	ya_	3	2
eAY	tAY	3	2
EaY	yaY	1	1
EAY	yAY	2	2
EB_	yB_	3	3
ebY	tbY	2	2
eBY	tBY	2	2
EbY	ybY	2	2
EBY	yBY	1	1
eE_	tE_	2	2
EE_	yE_	2	1
eEO	tEO	2	2
eeY	teY	2	2
eez	tez	2	1
Eez	yez	2	2
efO	tfO	2	2
eFz	tFz	2	2
eg_	tg_	3	3
eG_	tG_	2	1
Eg_	yg_	2	1
egY	tgY	2	2
EGY	yGY	2	2
eHY	tHY	2	2
EHY	yHY	1	1
eHz	tHz	2	2
EHz	yHz	3	2
eIY	tIY	2	2
EiY	yiY	2	2
EIY	yIY	2	2
ejY	tjY	2	2
eJY	tJY	2	2
EjY	yjY	2	2
EJY	yJY	2	2
ejz	tjz	2	2
eJz	tJz	2	2
Ejz	yjz	1	1
EJz	yJz	1	1
ElO	ylO	2	2
elY	tlY	2	2
Em_	ym_	2	2
eMY	tMY	2	2
EMY	yMY	2	2
EMz	yMz	2	2
eN_	tN_	2	2
EN_	yN_	2	2
Enz	ynz	2	2
eo_	to_	2	2
eoY	toY	2	2
eOY	tOY	2	2
EoY	yoY	2	2
EOY	yOY	2	2
ep_	tp_	2	1
Ep_	yp_	2	2
ePY	tPY	2	2
EPY	yPY	2	2
ePz	tPz	2	2
EPz	yPz	2	2
EqO	yqO	1	1
eqY	tqY	2	2
EqY	yqY	2	2
er_	tr_	1	1
Er_	yr_	2	1
erY	trY	2	2
ErY	yrY	2	2
es_	ts_	2	2
Es_	ys_	2	2
esz	tsz	2	2
ETY	yTY	2	2
etz	ttz	1	1
Etz	ytz	2	2
eu_	tu_	2	2
eUO	tUO	2	2
euY	tuY	2	2
EuY	yuY	2	2
EUz	yUz	2	2
eV_	tV_	2	2
EV_	yV_	1	1
evY	tvY	1	1
EvY	yvY	2	1
EW_	yW_	2	2
ewY	twY	2	2
eWY	tWY	2	2
EwY	ywY	2	2
EWY	yWY	2	2
ewz	twz	2	2
eWz	tWz	3	2
Ewz	ywz	2	2
EWz	yWz	2	2
exY	txY	2	2
eXY	tXY	2	2
ExY	yxY	1	1
EXY	yXY	2	2
ey_	ty_	2	2
eYY	tYY	2	2
ezA	tzA	2	2
EzA	yzA	2	2
eZz	tZz	2	2
f_O	D_O	2	2
F_O	g_O	1	1
f$Y	D$Y	2	2
F$Y	g$Y	2	2
f1O	D1O	2	1
F1O	g1O	3	2
f1Y	D1Y	2	2
F1Y	g1Y	1	1
F1z	g1z	2	2
f2Y	D2Y	2	2
F2Y	g2Y	3	3
f2z	D2z	3	3
F2z	g2z	2	2
f3O	D3O	1	1
F3O	g3O	2	2
F4_	g4_	2	2
f4Y	D4Y	3	3
f6O	D6O	2	2
F6O	g6O	1	1
f7O	D7O	2	2
F7O	g7O	2	2
f7Y	D7Y	2	2
F7Y	g7Y	2	2
f7z	D7z	2	2
F7z	g7z	2	2
f8O	D8O	2	2
f9O	D9O	1	1
F9O	g9O	2	2
fa_	Da_	3	2
faY	DaY	2	2
fAY	DAY	2	2
FAY	gAY	2	1
fB_	DB_	2	2
FB_	gB_	2	2
fb$	Db$	1	1
fBY	DBY	2	1
FbY	gbY	2	2
FBY	gBY	2	2
fE_	DE_	3	2
FE_	gE_	2	2
FeY	geY	2	2
fez	Dez	2	2
Fez	gez	2	2
FFA	gFA	2	2
fg_	Dg_	2	2
Fg_	gg_	3	2
fGY	DGY	2	2
FGY	gGY	2	2
fHY	DHY	2	1
FhY	ghY	3	3
FHY	gHY	2	2
fHz	DHz	2	2
FHz	gHz	2	2
fiY	DiY	1	1
fIY	DIY	1	1
FIY	gIY	2	1
fjY	DjY	3	3
fJY	DJY	2	2
FjY	gjY	2	2
FJY	gJY	2	2
fjz	Djz	2	2
fJz	DJz	2	1
Fjz	gjz	2	2
FJz	gJz	2	2
FkY	gkY	2	2
FlY	glY	2	2
fm_	Dm_	1	1
fMY	DMY	3	3
FMY	gMY	2	2
fMz	DMz	2	2
fN_	DN_	2	2
FN_	gN_	2	2
fnY	DnY	2	2
fo_	Do_	2	2
Fo_	go_	2	2
foY	DoY	2	2
fOY	DOY	2	1
FoY	goY	1	1
FOY	gOY	2	2
fp_	Dp_	2	2
Fp_	gp_	2	2
fPY	DPY	2	2
FPY	gPY	2	2
fPz	DPz	2	2
FPz	gPz	2	2
fqO	DqO	1	1
fqY	DqY	3	3
FqY	gqY	2	2
fr_	Dr_	2	2
Fr_	gr_	2	2
FrY	grY	3	3
fs_	Ds_	2	2
Fs_	gs_	1	1
fsz	Dsz	2	2
Fsz	gsz	2	2
ft_	Dt_	2	2
fTY	DTY	2	2
FTY	gTY	2	2
ftz	Dtz	2	2
Ftz	gtz	2	2
fuY	DuY	1	1
FuY	guY	1	1
fUz	DUz	1	1
FUz	gUz	2	2
fv_	Dv_	2	2
fV_	DV_	1	1
FV_	gV_	1	1
FvY	gvY	1	1
FW_	gW_	2	2
fWA	DWA	1	1
FWj	gWj	1	1
fwY	DwY	2	2
fWY	DWY	2	2
FwY	gwY	1	1
FWY	gWY	2	2
fwz	Dwz	2	2
fWz	DWz	1	1
Fwz	gwz	2	2
FWz	gWz	2	2
Fx2	gx2	2	2
fxY	DxY	1	1
fXY	DXY	2	2
FxY	gxY	2	2
FXY	gXY	2	2
Fy_	gy_	1	1
fY$	DY$	2	2
fYY	DYY	2	1
FYY	gYY	2	2
FzA	gzA	2	2
g_O	B_O	2	2
G_O	Z_O	2	2
g$Y	B$Y	2	2
g1O	B1O	3	2
G1O	Z1O	2	2
g1Y	B1Y	1	1
G1Y	Z1Y	2	2
g1z	B1z	2	2
g2Y	B2Y	3	3
G2Y	Z2Y	2	2
g2z	B2z	2	2
G2z	Z2z	3	3
g3O	B3O	2	2
G3O	Z3O	2	2
g4_	B4_	2	2
G4Y	Z4Y	2	2
G5O	Z5O	1	1
g6O	B6O	2	2
G6O	Z6O	2	2
g7O	B7O	2	2
G7O	Z7O	2	2
g7Y	B7Y	2	2
G7Y	Z7Y	2	2
g7z	B7z	2	2
G7z	Z7z	2	2
G8O	Z8O	1	1
g9O	B9O	2	2
G9O	Z9O	3	3
Ga_	Za_	3	2
gAY	BAY	2	1
GaY	ZaY	2	2
GAY	ZAY	2	2
gB_	BB_	2	2
GB_	ZB_	2	2
gbY	BbY	2	2
gBY	BBY	3	3
GBY	ZBY	2	2
gE_	BE_	2	2
GE_	ZE_	2	1
geY	BeY	2	2
gez	Bez	2	2
Gez	Zez	2	2
gg_	Bg_	4	3
gGY	BGY	2	2
GGY	ZGY	2	2
ghY	BhY	3	3
gHY	BHY	2	2
GHY	ZHY	2	2
gHz	BHz	2	2
GHz	ZHz	2	2
gIY	BIY	1	1
GiY	ZiY	1	1
GIY	ZIY	1	1
gjY	BjY	2	2
gJY	BJY	2	2
GjY	ZjY	2	2
GJY	ZJY	2	2
gjz	Bjz	2	2
gJz	BJz	2	2
Gjz	Zjz	1	1
GJz	ZJz	2	2
gkY	BkY	2	2
glY	BlY	2	2
Gm_	Zm_	2	2
gMY	BMY	2	2
GMY	ZMY	2	2
GMz	ZMz	2	2
gN_	BN_	2	1
GN_	ZN_	2	2
GnY	ZnY	2	2
Gnz	Znz	2	2
go_	Bo_	2	2
Go_	Zo_	2	2
goY	BoY	1	1
gOY	BOY	2	2
GoY	ZoY	2	2
GOY	ZOY	2	1
gp_	Bp_	2	2
Gp_	Zp_	2	2
gPY	BPY	2	2
GPY	ZPY	2	2
gPz	BPz	2	2
GPz	ZPz	2	2
GqO	ZqO	1	1
gqY	BqY	2	2
GqY	ZqY	2	1
gr_	Br_	2	2
Gr_	Zr_	2	2
grY	BrY	3	3
gs_	Bs_	1	1
Gs_	Zs_	3	3
gsz	Bsz	2	2
Gsz	Zsz	2	2
Gt_	Zt_	2	2
gTY	BTY	2	2
GTY	ZTY	2	2
gtz	Btz	2	2
Gtz	Ztz	2	2
guY	BuY	1	1
GuY	ZuY	2	2
gUz	BUz	2	2
GUz	ZUz	1	1
Gv_	Zv_	2	2
GV_	ZV_	2	2
gvY	BvY	2	2
gW_	BW_	2	2
GWA	ZWA	1	1
gWj	BWj	1	1
gwY	BwY	2	1
gWY	BWY	2	2
GwY	ZwY	1	1
gwz	Bwz	2	2
gWz	BWz	1	1
Gwz	Zwz	1	1
GWz	ZWz	2	2
GXO	ZXO	2	2
gxY	BxY	2	2
gXY	BXY	2	2
GxY	ZxY	2	2
GXY	ZXY	2	2
gy_	By_	2	2
GY$	ZY$	2	2
gYY	BYY	1	1
GYY	ZYY	1	1
gzA	BzA	2	2
h_O	L_O	1	1
H_O	j_O	2	2
h$Y	L$Y	2	2
H0z	j0z	2	2
h1O	L1O	2	2
h1Y	L1Y	2	2
H1Y	j1Y	3	3
h2Y	L2Y	1	1
H2Y	j2Y	2	2
h2z	L2z	3	3
H2z	j2z	3	3
H3$	j3$	1	1
h3O	L3O	2	2
H3O	j3O	3	3
h4Y	L4Y	2	2
H4Y	j4Y	2	2
h5O	L5O	2	2
h6O	L6O	2	2
H6O	j6O	2	2
h6w	L6w	2	2
H6Y	j6Y	2	2
h7O	L7O	2	2
H7O	j7O	3	2
h7Y	L7Y	2	2
H7Y	j7Y	3	3
h7z	L7z	2	2
H7z	j7z	2	2
h8O	L8O	2	2
H8O	j8O	2	2
h9O	L9O	2	2
H9O	j9O	2	2
ha_	La_	3	2
Ha_	ja_	3	2
haY	LaY	1	1
hAY	LAY	2	2
HaY	jaY	2	2
HAY	jAY	2	2
hB_	LB_	2	2
HB_	jB_	2	2
hbY	LbY	2	2
hBY	LBY	2	2
HcO	jcO	1	1
HDY	jDY	2	2
hE_	LE_	2	1
HE_	jE_	2	2
hez	Lez	2	2
Hez	jez	2	2
hg_	Lg_	3	3
HG_	jG_	2	2
hGw	LGw	1	1
hGY	LGY	2	2
hHY	LHY	2	2
HHY	jHY	2	2
hHz	LHz	1	1
HHz	jHz	2	2
hiY	LiY	1	1
hIY	LIY	1	1
HIY	jIY	2	2
hjY	LjY	2	2
hJY	LJY	2	2
HjY	jjY	3	3
HJY	jJY	2	2
hjz	Ljz	2	2
hJz	LJz	2	2
Hjz	jjz	2	2
HJz	jJz	2	2
HK_	jK_	2	2
hm_	Lm_	2	2
Hm_	jm_	1	1
hMY	LMY	2	2
HmY	jmY	1	1
HMY	jMY	2	2
hMz	LMz	2	1
HMz	jMz	2	2
hN_	LN_	2	2
HN_	jN_	2	2
HnY	jnY	2	2
hnz	Lnz	2	2
ho_	Lo_	2	2
Ho_	jo_	2	2
hoY	LoY	1	1
hOY	LOY	1	1
HoY	joY	2	2
HOY	jOY	1	1
hp_	Lp_	2	2
Hp_	jp_	1	1
hPY	LPY	2	2
HPY	jPY	1	1
hPz	LPz	2	2
HPz	jPz	2	2
HqO	jqO	2	2
hqY	LqY	2	2
HqY	jqY	2	2
Hqz	jqz	2	2
hr_	Lr_	2	1
Hr_	jr_	1	1
hrY	LrY	2	2
hs_	Ls_	2	2
hsz	Lsz	3	3
Ht_	jt_	2	2
hTY	LTY	2	2
HTY	jTY	2	2
htz	Ltz	1	1
Htz	jtz	2	2
huY	LuY	2	2
HuY	juY	1	1
hUz	LUz	2	2
hV_	LV_	2	2
Hv_	jv_	2	2
hvY	LvY	2	2
HVz	jVz	2	2
hW_	LW_	2	2
hwY	LwY	2	2
hWY	LWY	3	3
HwY	jwY	2	2
HWY	jWY	2	2
hwz	Lwz	2	2
hWz	LWz	2	2
Hwz	jwz	2	2
HWz	jWz	3	3
hxY	LxY	1	1
hXY	LXY	2	2
HxY	jxY	2	1
HXY	jXY	2	2
Hy_	jy_	2	2
HYY	jYY	2	2
hzA	LzA	2	2
I_O	x_O	2	2
i$Y	n$Y	2	2
I$Y	x$Y	2	2
i1H	n1H	2	2
